order_id,line_item,product_id,quantity,unit_price,discount_pct,final_unit_price
O020705,5,P0071,6,8.8,0,8.8
O020706,1,P0085,3,12.86,0,12.86
O020706,2,P0015,3,7.5,0,7.5
O020706,3,P0022,2,3.55,0,3.55
O020707,1,P0063,7,14.43,0,14.43
O020707,2,P0092,5,11.15,0,11.15
O020707,3,P0077,4,9.64,0,9.64
O020707,4,P0002,4,16.46,0,16.46
O020707,5,P0009,5,35.56,0,35.56
O020708,1,P0052,2,12.17,0,12.17
O020708,2,P0096,2,19.01,0,19.01
O020709,1,P0079,1,11.14,0.1,10.03
O020709,2,P0082,6,19.85,0.1,17.87
O020710,1,P0026,3,9.35,0,9.35
O020710,2,P0028,2,4.7,0,4.7
O020710,3,P0093,3,10.47,0,10.47
O020710,4,P0057,2,15.07,0,15.07
O020711,1,P0060,5,13.59,0,13.59
O020711,2,P0024,2,8.2,0,8.2
O020712,1,P0047,1,17.27,0,17.27
O020712,2,P0055,5,7.99,0,7.99
O020712,3,P0075,3,12.02,0,12.02
O020713,1,P0018,2,18.07,0,18.07
O020713,2,P0022,1,3.55,0,3.55
O020713,3,P0073,4,4.8,0,4.8
O020713,4,P0040,6,11.9,0,11.9
O020713,5,P0026,3,9.35,0,9.35
O020713,6,P0085,1,12.86,0,12.86
O020714,1,P0004,6,36.79,0,36.79
O020714,2,P0075,5,12.02,0,12.02
O020715,1,P0028,1,4.7,0,4.7
O020715,2,P0087,2,2.83,0,2.83
O020715,3,P0008,2,17.03,0,17.03
O020716,1,P0004,2,36.79,0,36.79
O020717,1,P0014,5,8.3,0,8.3
O020718,1,P0034,2,10.52,0,10.52
O020718,2,P0095,3,7.5,0,7.5
O020718,3,P0087,3,2.83,0,2.83
O020718,4,P0007,2,8.22,0,8.22
O020719,1,P0042,1,7.65,0,7.65
O020719,2,P0018,3,18.07,0,18.07
O020720,1,P0022,2,3.55,0,3.55
O020720,2,P0008,3,17.03,0,17.03
O020720,3,P0036,1,9.61,0.05,9.13
O020720,4,P0065,1,5.24,0,5.24
O020721,1,P0009,2,35.56,0,35.56
O020722,1,P0025,1,12.53,0,12.53
O020722,2,P0019,1,5.85,0,5.85
O020723,1,P0045,1,4.27,0,4.27
O020723,2,P0078,1,12.81,0,12.81
O020724,1,P0029,2,10.2,0,10.2
O020724,2,P0093,6,10.47,0,10.47
O020724,3,P0071,1,8.8,0.05,8.36
O020724,4,P0019,1,5.85,0,5.85
O020724,5,P0032,2,7.81,0,7.81
O020725,1,P0017,3,9.92,0,9.92
O020725,2,P0040,2,11.9,0,11.9
O020726,1,P0032,2,7.81,0,7.81
O020726,2,P0086,1,9.2,0,9.2
O020727,1,P0080,2,19.67,0,19.67
O020727,2,P0090,2,14.65,0,14.65
O020728,1,P0026,5,9.35,0,9.35
O020728,2,P0067,2,13.43,0,13.43
O020729,1,P0077,4,9.64,0,9.64
O020729,2,P0071,1,8.8,0,8.8
O020730,1,P0085,2,12.86,0,12.86
O020730,2,P0029,3,10.2,0,10.2
O020731,1,P0060,3,13.59,0.05,12.91
O020731,2,P0064,3,12.52,0.05,11.89
O020731,3,P0035,1,3.66,0,3.66
O020731,4,P0050,3,5.15,0,5.15
O020732,1,P0033,1,14.08,0,14.08
O020733,1,P0052,6,12.17,0,12.17
O020734,1,P0069,2,4.89,0,4.89
O020734,2,P0062,1,17.73,0,17.73
O020734,3,P0060,1,13.59,0,13.59
O020735,1,P0095,2,7.5,0,7.5
O020736,1,P0012,3,22.24,0,22.24
O020736,2,P0042,3,7.65,0,7.65
O020736,3,P0082,1,19.85,0,19.85
O020737,1,P0014,2,8.3,0,8.3
O020738,1,P0026,4,9.35,0,9.35
O020739,1,P0035,2,3.66,0,3.66
O020739,2,P0087,1,2.83,0,2.83
O020740,1,P0082,2,19.85,0,19.85
O020741,1,P0050,1,5.15,0,5.15
O020741,2,P0024,2,8.2,0,8.2
O020742,1,P0079,4,11.14,0,11.14
O020743,1,P0052,1,12.17,0,12.17
O020743,2,P0003,2,17.11,0.05,16.25
O020744,1,P0074,1,6.66,0,6.66
O020745,1,P0061,4,7.41,0,7.41
O020745,2,P0004,3,36.79,0,36.79
O020745,3,P0035,2,3.66,0,3.66
O020745,4,P0016,2,18.67,0,18.67
O020746,1,P0014,3,8.3,0,8.3
O020746,2,P0080,2,19.67,0,19.67
O020746,3,P0046,1,3.81,0,3.81
O020746,4,P0015,2,7.5,0,7.5
O020746,5,P0026,1,9.35,0,9.35
O020747,1,P0008,4,17.03,0,17.03
O020747,2,P0046,1,3.81,0,3.81
O020747,3,P0002,2,16.46,0,16.46
O020747,4,P0051,5,11.26,0,11.26
O020748,1,P0058,4,11.74,0,11.74
O020748,2,P0031,4,7.98,0,7.98
O020748,3,P0007,2,8.22,0.05,7.81
O020749,1,P0064,2,12.52,0,12.52
O020749,2,P0078,2,12.81,0,12.81
O020749,3,P0007,3,8.22,0.05,7.81
O020750,1,P0083,1,9.11,0,9.11
O020751,1,P0088,3,12.43,0,12.43
O020751,2,P0082,1,19.85,0,19.85
O020752,1,P0010,2,26.61,0,26.61
O020752,2,P0017,1,9.92,0,9.92
O020753,1,P0001,1,33.36,0,33.36
O020753,2,P0059,1,17.55,0,17.55
O020753,3,P0054,1,14.18,0,14.18
O020754,1,P0086,1,9.2,0,9.2
O020754,2,P0054,1,14.18,0,14.18
O020754,3,P0024,4,8.2,0,8.2
O020755,1,P0073,2,4.8,0,4.8
O020755,2,P0079,2,11.14,0,11.14
O020755,3,P0025,2,12.53,0,12.53
O020755,4,P0032,1,7.81,0,7.81
O020755,5,P0002,2,16.46,0,16.46
O020755,6,P0039,1,3.74,0,3.74
O020756,1,P0035,1,3.66,0,3.66
O020756,2,P0009,2,35.56,0,35.56
O020757,1,P0010,4,26.61,0,26.61
O020757,2,P0065,1,5.24,0,5.24
O020757,3,P0084,1,15.02,0,15.02
O020757,4,P0067,2,13.43,0,13.43
O020757,5,P0017,1,9.92,0,9.92
O020758,1,P0054,2,14.18,0,14.18
O020758,2,P0042,5,7.65,0,7.65
O020759,1,P0010,1,26.61,0,26.61
O020760,1,P0004,2,36.79,0,36.79
O020760,2,P0001,2,33.36,0,33.36
O020761,1,P0076,4,11.34,0,11.34
O020762,1,P0078,3,12.81,0,12.81
O020762,2,P0076,1,11.34,0,11.34
O020762,3,P0081,2,9.58,0,9.58
O020762,4,P0056,3,5.49,0,5.49
O020762,5,P0020,5,8.75,0,8.75
O020763,1,P0067,3,13.43,0,13.43
O020764,1,P0056,6,5.49,0,5.49
O020764,2,P0043,1,4.16,0,4.16
O020764,3,P0086,2,9.2,0,9.2
O020765,1,P0096,4,19.01,0,19.01
O020765,2,P0057,2,15.07,0,15.07
O020765,3,P0072,1,6.42,0,6.42
O020766,1,P0046,2,3.81,0,3.81
O020766,2,P0029,4,10.2,0,10.2
O020767,1,P0057,6,15.07,0,15.07
O020767,2,P0070,3,7.64,0.05,7.26
O020767,3,P0037,4,4.05,0.05,3.85
O020768,1,P0070,1,7.64,0,7.64
O020768,2,P0091,2,7.92,0,7.92
O020769,1,P0033,3,14.08,0,14.08
O020769,2,P0023,3,12.37,0,12.37
O020770,1,P0030,3,11.21,0,11.21
O020771,1,P0069,4,4.89,0,4.89
O020771,2,P0046,2,3.81,0,3.81
O020771,3,P0064,4,12.52,0,12.52
O020772,1,P0080,1,19.67,0,19.67
O020773,1,P0020,1,8.75,0,8.75
O020773,2,P0063,1,14.43,0,14.43
O020774,1,P0043,2,4.16,0,4.16
O020774,2,P0067,3,13.43,0.05,12.76
O020775,1,P0077,1,9.64,0,9.64
O020775,2,P0039,2,3.74,0,3.74
O020775,3,P0078,4,12.81,0,12.81
O020775,4,P0026,1,9.35,0,9.35
O020775,5,P0001,1,33.36,0,33.36
O020776,1,P0052,2,12.17,0,12.17
O020777,1,P0081,1,9.58,0.1,8.62
O020778,1,P0038,1,2.72,0,2.72
O020778,2,P0010,4,26.61,0,26.61
O020778,3,P0055,5,7.99,0.05,7.59
O020779,1,P0084,1,15.02,0.15,12.77
O020779,2,P0060,2,13.59,0.15,11.55
O020779,3,P0006,2,30.89,0.15,26.26
O020780,1,P0096,3,19.01,0,19.01
O020780,2,P0080,1,19.67,0,19.67
O020781,1,P0070,1,7.64,0,7.64
O020781,2,P0066,2,10.82,0,10.82
O020782,1,P0039,1,3.74,0,3.74
O020782,2,P0084,2,15.02,0,15.02
O020783,1,P0024,2,8.2,0,8.2
O020783,2,P0008,1,17.03,0,17.03
O020783,3,P0087,1,2.83,0,2.83
O020783,4,P0054,2,14.18,0,14.18
O020784,1,P0041,6,4.62,0,4.62
O020785,1,P0078,1,12.81,0,12.81
O020785,2,P0079,2,11.14,0,11.14
O020785,3,P0082,3,19.85,0,19.85
O020785,4,P0070,2,7.64,0,7.64
O020785,5,P0032,4,7.81,0,7.81
O020785,6,P0030,1,11.21,0,11.21
O020786,1,P0048,3,4.81,0,4.81
O020786,2,P0038,2,2.72,0,2.72
O020786,3,P0095,2,7.5,0,7.5
O020786,4,P0001,1,33.36,0,33.36
O020786,5,P0011,4,11.81,0,11.81
O020786,6,P0028,3,4.7,0,4.7
O020787,1,P0076,9,11.34,0,11.34
O020788,1,P0033,1,14.08,0,14.08
O020788,2,P0044,2,6.86,0,6.86
O020788,3,P0077,1,9.64,0,9.64
O020788,4,P0015,6,7.5,0,7.5
O020788,5,P0012,5,22.24,0,22.24
O020789,1,P0036,3,9.61,0,9.61
O020790,1,P0068,1,8.5,0,8.5
O020790,2,P0064,1,12.52,0,12.52
O020791,1,P0037,4,4.05,0,4.05
O020791,2,P0032,2,7.81,0,7.81
O020791,3,P0072,2,6.42,0,6.42
O020792,1,P0063,1,14.43,0,14.43
O020792,2,P0080,3,19.67,0,19.67
O020792,3,P0011,1,11.81,0,11.81
O020792,4,P0004,3,36.79,0,36.79
O020792,5,P0027,1,12.04,0,12.04
O020793,1,P0088,4,12.43,0,12.43
O020793,2,P0076,1,11.34,0,11.34
O020794,1,P0040,1,11.9,0,11.9
O020794,2,P0062,3,17.73,0,17.73
O020795,1,P0085,2,12.86,0.15,10.93
O020795,2,P0060,3,13.59,0.15,11.55
O020795,3,P0041,1,4.62,0.15,3.93
O020795,4,P0032,2,7.81,0.15,6.64
O020796,1,P0053,3,8.69,0,8.69
O020796,2,P0036,3,9.61,0,9.61
O020796,3,P0032,6,7.81,0,7.81
O020797,1,P0048,1,4.81,0,4.81
O020797,2,P0031,1,7.98,0,7.98
O020798,1,P0076,1,11.34,0,11.34
O020798,2,P0081,4,9.58,0,9.58
O020799,1,P0055,1,7.99,0,7.99
O020799,2,P0027,2,12.04,0,12.04
O020799,3,P0068,3,8.5,0,8.5
O020800,1,P0029,1,10.2,0.1,9.18
O020800,2,P0080,1,19.67,0.1,17.7
O020800,3,P0027,2,12.04,0.1,10.84
O020801,1,P0091,5,7.92,0,7.92
O020801,2,P0031,3,7.98,0,7.98
O020801,3,P0047,1,17.27,0,17.27
O020801,4,P0025,4,12.53,0,12.53
O020801,5,P0083,4,9.11,0,9.11
O020801,6,P0077,2,9.64,0,9.64
O020802,1,P0079,1,11.14,0,11.14
O020803,1,P0021,3,10.11,0,10.11
O020803,2,P0049,4,4.7,0,4.7
O020803,3,P0052,2,12.17,0,12.17
O020803,4,P0064,4,12.52,0,12.52
O020803,5,P0096,4,19.01,0.05,18.06
O020804,1,P0005,1,24.7,0,24.7
O020804,2,P0067,6,13.43,0,13.43
O020804,3,P0096,2,19.01,0,19.01
O020804,4,P0037,4,4.05,0,4.05
O020804,5,P0006,3,30.89,0,30.89
O020804,6,P0056,2,5.49,0,5.49
O020805,1,P0059,2,17.55,0,17.55
O020805,2,P0011,2,11.81,0,11.81
O020806,1,P0020,1,8.75,0,8.75
O020806,2,P0017,5,9.92,0,9.92
O020806,3,P0074,2,6.66,0,6.66
O020806,4,P0071,2,8.8,0,8.8
O020807,1,P0083,4,9.11,0,9.11
O020807,2,P0041,4,4.62,0,4.62
O020808,1,P0018,1,18.07,0,18.07
O020809,1,P0029,2,10.2,0,10.2
O020809,2,P0049,3,4.7,0,4.7
O020809,3,P0089,6,2.58,0,2.58
O020810,1,P0064,2,12.52,0,12.52
O020810,2,P0075,6,12.02,0,12.02
O020811,1,P0040,4,11.9,0,11.9
O020812,1,P0006,2,30.89,0,30.89
O020813,1,P0095,4,7.5,0,7.5
O020813,2,P0082,1,19.85,0,19.85
O020814,1,P0034,1,10.52,0,10.52
O020814,2,P0047,4,17.27,0,17.27
O020815,1,P0016,2,18.67,0,18.67
O020815,2,P0024,1,8.2,0,8.2
O020815,3,P0051,2,11.26,0,11.26
O020815,4,P0059,4,17.55,0,17.55
O020815,5,P0078,1,12.81,0,12.81
O020816,1,P0014,2,8.3,0,8.3
O020816,2,P0044,4,6.86,0,6.86
O020817,1,P0006,1,30.89,0,30.89
O020817,2,P0044,3,6.86,0,6.86
O020818,1,P0035,1,3.66,0,3.66
O020819,1,P0019,1,5.85,0,5.85
O020819,2,P0081,2,9.58,0,9.58
O020819,3,P0096,1,19.01,0,19.01
O020819,4,P0067,1,13.43,0,13.43
O020820,1,P0008,4,17.03,0.15,14.48
O020820,2,P0093,1,10.47,0.15,8.9
O020820,3,P0006,4,30.89,0.15,26.26
O020821,1,P0019,2,5.85,0,5.85
O020821,2,P0011,1,11.81,0,11.81
O020821,3,P0091,1,7.92,0,7.92
O020822,1,P0060,5,13.59,0,13.59
O020822,2,P0088,1,12.43,0.05,11.81
O020823,1,P0060,1,13.59,0,13.59
O020824,1,P0060,3,13.59,0,13.59
O020825,1,P0071,1,8.8,0,8.8
O020825,2,P0068,2,8.5,0,8.5
O020826,1,P0058,1,11.74,0,11.74
O020826,2,P0008,2,17.03,0,17.03
O020826,3,P0083,1,9.11,0,9.11
O020827,1,P0075,2,12.02,0,12.02
O020827,2,P0037,4,4.05,0.05,3.85
O020827,3,P0002,2,16.46,0,16.46
O020827,4,P0071,1,8.8,0,8.8
O020827,5,P0046,1,3.81,0,3.81
O020828,1,P0068,3,8.5,0,8.5
O020829,1,P0043,2,4.16,0,4.16
O020829,2,P0010,2,26.61,0,26.61
O020829,3,P0016,2,18.67,0,18.67
O020830,1,P0077,2,9.64,0,9.64
O020830,2,P0042,6,7.65,0,7.65
O020831,1,P0066,1,10.82,0,10.82
O020831,2,P0068,1,8.5,0,8.5
O020831,3,P0006,1,30.89,0,30.89
O020831,4,P0085,3,12.86,0,12.86
O020832,1,P0032,1,7.81,0,7.81
O020832,2,P0077,1,9.64,0,9.64
O020833,1,P0069,4,4.89,0,4.89
O020833,2,P0018,1,18.07,0,18.07
O020833,3,P0084,2,15.02,0,15.02
O020834,1,P0092,3,11.15,0,11.15
O020834,2,P0065,1,5.24,0,5.24
O020834,3,P0086,2,9.2,0,9.2
O020835,1,P0005,3,24.7,0,24.7
O020835,2,P0054,2,14.18,0,14.18
O020835,3,P0075,4,12.02,0,12.02
O020835,4,P0038,3,2.72,0,2.72
O020836,1,P0089,1,2.58,0,2.58
O020836,2,P0063,2,14.43,0,14.43
O020836,3,P0086,2,9.2,0,9.2
O020836,4,P0033,1,14.08,0,14.08
O020837,1,P0051,1,11.26,0,11.26
O020837,2,P0087,1,2.83,0,2.83
O020838,1,P0055,5,7.99,0,7.99
O020838,2,P0096,1,19.01,0,19.01
O020838,3,P0013,1,8.65,0,8.65
O020838,4,P0023,3,12.37,0,12.37
O020838,5,P0038,4,2.72,0,2.72
O020838,6,P0018,4,18.07,0,18.07
O020839,1,P0085,2,12.86,0,12.86
O020839,2,P0075,1,12.02,0,12.02
O020839,3,P0007,2,8.22,0,8.22
O020840,1,P0055,3,7.99,0,7.99
O020841,1,P0024,4,8.2,0,8.2
O020842,1,P0089,2,2.58,0,2.58
O020843,1,P0047,2,17.27,0,17.27
O020844,1,P0032,1,7.81,0,7.81
O020844,2,P0024,1,8.2,0,8.2
O020844,3,P0010,2,26.61,0,26.61
O020844,4,P0002,2,16.46,0,16.46
O020845,1,P0035,3,3.66,0,3.66
O020845,2,P0014,2,8.3,0,8.3
O020845,3,P0024,3,8.2,0,8.2
O020845,4,P0025,4,12.53,0,12.53
O020845,5,P0094,3,4.45,0,4.45
O020846,1,P0084,1,15.02,0,15.02
O020847,1,P0006,1,30.89,0,30.89
O020847,2,P0039,1,3.74,0,3.74
O020847,3,P0055,1,7.99,0,7.99
O020848,1,P0087,1,2.83,0,2.83
O020848,2,P0021,1,10.11,0,10.11
O020849,1,P0060,3,13.59,0,13.59
O020849,2,P0091,2,7.92,0,7.92
O020850,1,P0035,3,3.66,0,3.66
O020850,2,P0064,2,12.52,0,12.52
O020850,3,P0070,1,7.64,0,7.64
O020850,4,P0083,4,9.11,0,9.11
O020850,5,P0024,6,8.2,0,8.2
O020851,1,P0002,2,16.46,0,16.46
O020851,2,P0065,3,5.24,0,5.24
O020851,3,P0074,2,6.66,0,6.66
O020852,1,P0093,1,10.47,0,10.47
O020852,2,P0039,4,3.74,0,3.74
O020852,3,P0008,2,17.03,0,17.03
O020853,1,P0090,1,14.65,0,14.65
O020854,1,P0015,1,7.5,0,7.5
O020854,2,P0083,5,9.11,0,9.11
O020855,1,P0019,2,5.85,0,5.85
O020855,2,P0060,1,13.59,0,13.59
O020855,3,P0088,1,12.43,0,12.43
O020855,4,P0077,4,9.64,0,9.64
O020856,1,P0032,2,7.81,0,7.81
O020856,2,P0002,3,16.46,0,16.46
O020856,3,P0026,5,9.35,0,9.35
O020856,4,P0044,1,6.86,0,6.86
O020856,5,P0042,2,7.65,0,7.65
O020857,1,P0054,5,14.18,0,14.18
O020857,2,P0060,2,13.59,0,13.59
O020858,1,P0081,2,9.58,0,9.58
O020858,2,P0001,1,33.36,0,33.36
O020858,3,P0032,2,7.81,0,7.81
O020859,1,P0043,2,4.16,0,4.16
O020859,2,P0061,6,7.41,0,7.41
O020859,3,P0081,1,9.58,0,9.58
O020859,4,P0040,5,11.9,0,11.9
O020859,5,P0007,2,8.22,0,8.22
O020860,1,P0079,3,11.14,0,11.14
O020860,2,P0014,1,8.3,0,8.3
O020860,3,P0059,1,17.55,0,17.55
O020860,4,P0041,3,4.62,0,4.62
O020860,5,P0066,2,10.82,0,10.82
O020860,6,P0047,1,17.27,0,17.27
O020861,1,P0086,1,9.2,0,9.2
O020861,2,P0046,1,3.81,0,3.81
O020861,3,P0017,1,9.92,0,9.92
O020862,1,P0090,3,14.65,0,14.65
O020862,2,P0056,4,5.49,0,5.49
O020862,3,P0095,1,7.5,0,7.5
O020862,4,P0032,2,7.81,0,7.81
O020862,5,P0008,3,17.03,0,17.03
O020863,1,P0057,3,15.07,0,15.07
O020863,2,P0038,1,2.72,0,2.72
O020864,1,P0073,1,4.8,0,4.8
O020864,2,P0066,6,10.82,0,10.82
O020865,1,P0002,4,16.46,0,16.46
O020866,1,P0070,2,7.64,0,7.64
O020866,2,P0043,2,4.16,0,4.16
O020867,1,P0078,2,12.81,0,12.81
O020867,2,P0049,1,4.7,0,4.7
O020867,3,P0057,3,15.07,0,15.07
O020867,4,P0066,4,10.82,0,10.82
O020867,5,P0034,2,10.52,0,10.52
O020868,1,P0082,3,19.85,0,19.85
O020868,2,P0002,3,16.46,0,16.46
O020868,3,P0058,3,11.74,0,11.74
O020868,4,P0029,3,10.2,0,10.2
O020869,1,P0016,2,18.67,0,18.67
O020869,2,P0071,1,8.8,0,8.8
O020870,1,P0074,3,6.66,0,6.66
O020871,1,P0020,2,8.75,0,8.75
O020871,2,P0036,5,9.61,0,9.61
O020871,3,P0094,1,4.45,0,4.45
O020872,1,P0074,3,6.66,0,6.66
O020872,2,P0078,2,12.81,0,12.81
O020872,3,P0008,1,17.03,0,17.03
O020872,4,P0047,2,17.27,0,17.27
O020872,5,P0084,6,15.02,0,15.02
O020873,1,P0001,3,33.36,0,33.36
O020874,1,P0091,2,7.92,0,7.92
O020874,2,P0027,1,12.04,0,12.04
O020875,1,P0066,1,10.82,0,10.82
O020875,2,P0047,5,17.27,0,17.27
O020875,3,P0019,1,5.85,0,5.85
O020876,1,P0090,4,14.65,0,14.65
O020876,2,P0009,4,35.56,0,35.56
O020876,3,P0016,2,18.67,0.05,17.74
O020877,1,P0015,2,7.5,0,7.5
O020878,1,P0009,3,35.56,0,35.56
O020878,2,P0020,3,8.75,0,8.75
O020879,1,P0070,2,7.64,0,7.64
O020879,2,P0085,1,12.86,0,12.86
O020879,3,P0033,7,14.08,0,14.08
O020880,1,P0014,1,8.3,0,8.3
O020880,2,P0064,1,12.52,0,12.52
O020881,1,P0071,1,8.8,0,8.8
O020881,2,P0080,3,19.67,0,19.67
O020881,3,P0064,1,12.52,0,12.52
O020881,4,P0088,1,12.43,0,12.43
O020882,1,P0009,5,35.56,0,35.56
O020883,1,P0043,6,4.16,0,4.16
O020883,2,P0092,1,11.15,0,11.15
O020883,3,P0015,2,7.5,0,7.5
O020884,1,P0081,1,9.58,0,9.58
O020884,2,P0066,1,10.82,0,10.82
O020884,3,P0057,3,15.07,0,15.07
O020885,1,P0088,5,12.43,0.2,9.94
O020886,1,P0011,2,11.81,0,11.81
O020886,2,P0036,6,9.61,0,9.61
O020886,3,P0092,1,11.15,0,11.15
O020886,4,P0032,1,7.81,0,7.81
O020887,1,P0055,1,7.99,0,7.99
O020888,1,P0029,2,10.2,0,10.2
O020889,1,P0013,3,8.65,0,8.65
O020889,2,P0065,5,5.24,0,5.24
O020889,3,P0043,1,4.16,0,4.16
O020889,4,P0007,2,8.22,0,8.22
O020889,5,P0069,1,4.89,0,4.89
O020890,1,P0070,1,7.64,0,7.64
O020890,2,P0003,1,17.11,0,17.11
O020890,3,P0044,4,6.86,0,6.86
O020890,4,P0082,2,19.85,0,19.85
O020890,5,P0050,1,5.15,0,5.15
O020891,1,P0063,2,14.43,0,14.43
O020892,1,P0050,2,5.15,0,5.15
O020892,2,P0037,3,4.05,0,4.05
O020892,3,P0015,2,7.5,0,7.5
O020893,1,P0088,4,12.43,0,12.43
O020894,1,P0022,4,3.55,0,3.55
O020894,2,P0009,5,35.56,0,35.56
O020894,3,P0050,2,5.15,0,5.15
O020894,4,P0051,3,11.26,0,11.26
O020895,1,P0033,4,14.08,0,14.08
O020895,2,P0072,3,6.42,0,6.42
O020896,1,P0077,1,9.64,0,9.64
O020896,2,P0010,1,26.61,0,26.61
O020897,1,P0046,1,3.81,0,3.81
O020897,2,P0048,2,4.81,0,4.81
O020898,1,P0033,2,14.08,0,14.08
O020898,2,P0061,3,7.41,0,7.41
O020899,1,P0054,1,14.18,0,14.18
O020900,1,P0046,2,3.81,0,3.81
O020901,1,P0017,1,9.92,0,9.92
O020901,2,P0096,3,19.01,0,19.01
O020901,3,P0058,1,11.74,0,11.74
O020901,4,P0024,2,8.2,0,8.2
O020901,5,P0077,3,9.64,0,9.64
O020902,1,P0012,6,22.24,0,22.24
O020902,2,P0035,1,3.66,0,3.66
O020902,3,P0081,2,9.58,0,9.58
O020903,1,P0025,2,12.53,0,12.53
O020903,2,P0017,6,9.92,0,9.92
O020904,1,P0033,2,14.08,0,14.08
O020905,1,P0050,6,5.15,0,5.15
O020906,1,P0050,1,5.15,0,5.15
O020906,2,P0015,2,7.5,0,7.5
O020906,3,P0084,2,15.02,0,15.02
O020906,4,P0076,1,11.34,0,11.34
O020907,1,P0015,5,7.5,0,7.5
O020907,2,P0014,4,8.3,0,8.3
O020908,1,P0055,1,7.99,0,7.99
O020908,2,P0074,2,6.66,0,6.66
O020909,1,P0021,2,10.11,0,10.11
O020909,2,P0071,2,8.8,0,8.8
O020910,1,P0090,2,14.65,0,14.65
O020910,2,P0069,1,4.89,0,4.89
O020910,3,P0049,2,4.7,0,4.7
O020910,4,P0054,2,14.18,0,14.18
O020910,5,P0023,1,12.37,0,12.37
O020911,1,P0063,6,14.43,0,14.43
O020911,2,P0094,1,4.45,0,4.45
O020911,3,P0084,3,15.02,0,15.02
O020912,1,P0003,3,17.11,0,17.11
O020913,1,P0029,1,10.2,0,10.2
O020913,2,P0005,1,24.7,0,24.7
O020913,3,P0082,2,19.85,0,19.85
O020913,4,P0023,2,12.37,0,12.37
O020913,5,P0054,3,14.18,0,14.18
O020913,6,P0061,2,7.41,0,7.41
O020914,1,P0093,1,10.47,0.1,9.42
O020914,2,P0047,4,17.27,0.1,15.54
O020914,3,P0003,1,17.11,0.1,15.4
O020914,4,P0011,6,11.81,0.1,10.63
O020914,5,P0057,1,15.07,0.1,13.56
O020915,1,P0091,3,7.92,0,7.92
O020915,2,P0033,2,14.08,0,14.08
O020915,3,P0056,2,5.49,0,5.49
O020916,1,P0019,2,5.85,0,5.85
O020916,2,P0066,1,10.82,0,10.82
O020916,3,P0076,2,11.34,0,11.34
O020916,4,P0074,5,6.66,0,6.66
O020916,5,P0081,4,9.58,0,9.58
O020916,6,P0044,2,6.86,0,6.86
O020917,1,P0064,6,12.52,0,12.52
O020917,2,P0077,1,9.64,0,9.64
O020917,3,P0007,7,8.22,0,8.22
O020917,4,P0026,4,9.35,0,9.35
O020918,1,P0067,4,13.43,0,13.43
O020918,2,P0068,2,8.5,0,8.5
O020919,1,P0077,1,9.64,0,9.64
O020919,2,P0053,2,8.69,0,8.69
O020920,1,P0092,6,11.15,0,11.15
O020921,1,P0039,2,3.74,0,3.74
O020921,2,P0017,3,9.92,0,9.92
O020921,3,P0019,2,5.85,0,5.85
O020921,4,P0066,1,10.82,0,10.82
O020921,5,P0032,3,7.81,0,7.81
O020921,6,P0077,4,9.64,0,9.64
O020922,1,P0059,2,17.55,0,17.55
O020922,2,P0005,2,24.7,0,24.7
O020923,1,P0065,3,5.24,0,5.24
O020923,2,P0060,2,13.59,0,13.59
O020923,3,P0030,2,11.21,0,11.21
O020923,4,P0074,4,6.66,0,6.66
O020924,1,P0012,4,22.24,0,22.24
O020925,1,P0046,2,3.81,0,3.81
O020926,1,P0023,2,12.37,0,12.37
O020926,2,P0003,1,17.11,0,17.11
O020926,3,P0045,2,4.27,0,4.27
O020927,1,P0080,6,19.67,0,19.67
O020927,2,P0096,4,19.01,0,19.01
O020927,3,P0009,2,35.56,0,35.56
O020928,1,P0077,4,9.64,0,9.64
O020929,1,P0034,2,10.52,0.15,8.94
O020929,2,P0090,1,14.65,0.15,12.45
O020930,1,P0079,4,11.14,0,11.14
O020931,1,P0093,3,10.47,0,10.47
O020931,2,P0042,2,7.65,0,7.65
O020932,1,P0085,4,12.86,0,12.86
O020932,2,P0006,1,30.89,0,30.89
O020932,3,P0053,2,8.69,0,8.69
O020933,1,P0070,4,7.64,0,7.64
O020933,2,P0015,1,7.5,0,7.5
O020933,3,P0036,2,9.61,0,9.61
O020933,4,P0054,1,14.18,0,14.18
O020934,1,P0055,1,7.99,0,7.99
O020934,2,P0046,1,3.81,0,3.81
O020934,3,P0038,2,2.72,0.05,2.58
O020935,1,P0025,2,12.53,0,12.53
O020935,2,P0029,3,10.2,0,10.2
O020935,3,P0004,3,36.79,0,36.79
O020935,4,P0084,3,15.02,0,15.02
O020935,5,P0030,4,11.21,0.05,10.65
O020935,6,P0021,4,10.11,0,10.11
O020936,1,P0062,9,17.73,0,17.73
O020936,2,P0020,2,8.75,0,8.75
O020936,3,P0052,7,12.17,0,12.17
O020936,4,P0008,3,17.03,0,17.03
O020937,1,P0047,3,17.27,0,17.27
O020938,1,P0091,2,7.92,0,7.92
O020938,2,P0031,4,7.98,0,7.98
O020938,3,P0066,1,10.82,0,10.82
O020939,1,P0064,2,12.52,0,12.52
O020939,2,P0080,3,19.67,0,19.67
O020939,3,P0039,1,3.74,0,3.74
O020940,1,P0030,3,11.21,0,11.21
O020940,2,P0066,1,10.82,0,10.82
O020941,1,P0035,1,3.66,0,3.66
O020941,2,P0026,2,9.35,0,9.35
O020941,3,P0038,1,2.72,0,2.72
O020941,4,P0011,1,11.81,0,11.81
